% Moku:Go Spectrum Analyzer
% Input A (on)
% Input B (off)
% Start freq 0 Hz, stop freq 1.000 kHz, RBW 4.888 Hz (Auto mode), Hann window, Video filter off
% Averaging: 2 spectra per frame, 15 frame averages
% 
% Acquired 2026-04-30 T 16:03:11 +0200
% Frequency (Hz), Input A (dBm)
7.148987303178e+02, -7.432958e+01
7.158921410640e+02, -7.482424e+01
7.168855518103e+02, -7.545875e+01
7.178789625565e+02, -7.591791e+01
7.188723733028e+02, -7.595816e+01
7.198657840490e+02, -7.545664e+01
7.208591947953e+02, -7.496875e+01
7.218526055415e+02, -7.485108e+01
7.228460162878e+02, -7.484602e+01
7.238394270341e+02, -7.486103e+01
7.248328377803e+02, -7.518281e+01
7.258262485266e+02, -7.576331e+01
7.268196592728e+02, -7.613567e+01
7.278130700191e+02, -7.630172e+01
7.288064807653e+02, -7.643575e+01
7.297998915116e+02, -7.681041e+01
7.307933022579e+02, -7.666373e+01
7.317867130041e+02, -7.623163e+01
7.327801237504e+02, -7.582630e+01
7.337735344966e+02, -7.583384e+01
7.347669452429e+02, -7.577715e+01
7.357603559891e+02, -7.548463e+01
7.367537667354e+02, -7.517650e+01
7.377471774817e+02, -7.521921e+01
7.387405882279e+02, -7.570603e+01
7.397339989742e+02, -7.650982e+01
7.407274097204e+02, -7.781288e+01
7.417208204667e+02, -7.922620e+01
7.427142312129e+02, -8.026090e+01
7.437076419592e+02, -8.045124e+01
7.447010527054e+02, -8.036114e+01
7.456944634517e+02, -7.836304e+01
7.466878741980e+02, -7.712640e+01
7.476812849442e+02, -7.640113e+01
7.486746956905e+02, -7.531064e+01
7.496681064367e+02, -7.413790e+01
7.506615171830e+02, -7.305160e+01
7.516549279292e+02, -7.207698e+01
7.526483386755e+02, -7.152186e+01
7.536417494218e+02, -7.180963e+01
7.546351601680e+02, -7.305773e+01
7.556285709143e+02, -7.487566e+01
7.566219816605e+02, -7.642403e+01
7.576153924068e+02, -7.712070e+01
7.586088031530e+02, -7.732350e+01
7.596022138993e+02, -7.711162e+01
7.605956246456e+02, -7.698329e+01
7.615890353918e+02, -7.715529e+01
7.625824461381e+02, -7.656589e+01
7.635758568843e+02, -7.648696e+01
7.645692676306e+02, -7.779020e+01
7.655626783768e+02, -7.782593e+01
7.665560891231e+02, -7.671410e+01
7.675494998693e+02, -7.685025e+01
7.685429106156e+02, -7.706912e+01
7.695363213619e+02, -7.685167e+01
7.705297321081e+02, -7.689991e+01
7.715231428544e+02, -7.694567e+01
7.725165536006e+02, -7.634336e+01
7.735099643469e+02, -7.609039e+01
7.745033750931e+02, -7.691311e+01
7.754967858394e+02, -7.565765e+01
7.764901965857e+02, -7.464545e+01
7.774836073319e+02, -7.562944e+01
7.784770180782e+02, -7.480997e+01
7.794704288244e+02, -7.399327e+01
7.804638395707e+02, -7.510766e+01
7.814572503169e+02, -7.602275e+01
7.824506610632e+02, -7.398554e+01
7.834440718095e+02, -7.483869e+01
7.844374825557e+02, -7.701000e+01
7.854308933020e+02, -7.478840e+01
7.864243040482e+02, -7.407643e+01
7.874177147945e+02, -7.785671e+01
7.884111255407e+02, -7.317031e+01
7.894045362870e+02, -7.125261e+01
7.903979470332e+02, -7.503812e+01
7.913913577795e+02, -7.535422e+01
7.923847685258e+02, -6.976983e+01
7.933781792720e+02, -7.143150e+01
7.943715900183e+02, -7.588115e+01
7.953650007645e+02, -6.912622e+01
7.963584115108e+02, -6.931738e+01
7.973518222570e+02, -7.808622e+01
7.983452330033e+02, -6.672932e+01
7.993386437496e+02, -6.446857e+01
8.003320544958e+02, -7.155567e+01
8.013254652421e+02, -6.805493e+01
8.023188759883e+02, -6.250824e+01
8.033122867346e+02, -6.615868e+01
8.043056974808e+02, -6.913208e+01
8.052991082271e+02, -5.984532e+01
8.062925189734e+02, -6.096343e+01
8.072859297196e+02, -7.336336e+01
8.082793404659e+02, -5.701930e+01
8.092727512121e+02, -5.548747e+01
8.102661619584e+02, -6.827450e+01
8.112595727046e+02, -5.516540e+01
8.122529834509e+02, -5.077662e+01
8.132463941971e+02, -5.641292e+01
8.142398049434e+02, -5.362036e+01
8.152332156897e+02, -4.573898e+01
8.162266264359e+02, -4.747941e+01
8.172200371822e+02, -5.421717e+01
8.182134479284e+02, -4.022563e+01
8.192068586747e+02, -3.879234e+01
8.202002694209e+02, -6.778541e+01
8.211936801672e+02, -3.327929e+01
8.221870909135e+02, -2.835360e+01
8.231805016597e+02, -3.459681e+01
8.241739124060e+02, -2.284303e+01
8.251673231522e+02, -1.179457e+01
8.261607338985e+02, -5.481642e+00
8.271541446447e+02, -1.343013e+00
8.281475553910e+02, 1.313916e+00
8.291409661373e+02, 2.772198e+00
8.301343768835e+02, 3.153654e+00
8.311277876298e+02, 2.486936e+00
8.321211983760e+02, 7.208328e-01
8.331146091223e+02, -2.299027e+00
8.341080198685e+02, -6.927855e+00
8.351014306148e+02, -1.409250e+01
8.360948413610e+02, -2.822793e+01
8.370882521073e+02, -3.058660e+01
8.380816628536e+02, -2.891979e+01
8.390750735998e+02, -3.636266e+01
8.400684843461e+02, -4.625005e+01
8.410618950923e+02, -3.827858e+01
8.420553058386e+02, -4.196960e+01
8.430487165848e+02, -7.440359e+01
8.440421273311e+02, -4.612611e+01
8.450355380774e+02, -4.687844e+01
8.460289488236e+02, -6.017264e+01
8.470223595699e+02, -5.314942e+01
8.480157703161e+02, -5.093681e+01
8.490091810624e+02, -5.799502e+01
8.500025918086e+02, -6.036160e+01
8.509960025549e+02, -5.495746e+01
8.519894133011e+02, -5.824031e+01
8.529828240474e+02, -6.285096e+01
8.539762347937e+02, -5.890644e+01
8.549696455399e+02, -6.050171e+01
8.559630562862e+02, -7.050095e+01
8.569564670324e+02, -6.411664e+01
8.579498777787e+02, -6.304304e+01
8.589432885249e+02, -7.149329e+01
8.599366992712e+02, -6.861999e+01
8.609301100175e+02, -6.460773e+01
8.619235207637e+02, -6.870305e+01
8.629169315100e+02, -7.531758e+01
8.639103422562e+02, -6.847056e+01
8.649037530025e+02, -7.047218e+01
8.658971637487e+02, -7.563053e+01
8.668905744950e+02, -7.036567e+01
8.678839852413e+02, -7.077209e+01
8.688773959875e+02, -7.648012e+01
8.698708067338e+02, -7.319850e+01
8.708642174800e+02, -7.149084e+01
8.718576282263e+02, -7.530994e+01
8.728510389725e+02, -7.609806e+01
8.738444497188e+02, -7.328099e+01
8.748378604650e+02, -7.495719e+01
8.758312712113e+02, -7.723711e+01
8.768246819576e+02, -7.500092e+01
8.778180927038e+02, -7.548386e+01
8.788115034501e+02, -7.705544e+01
8.798049141963e+02, -7.407181e+01
8.807983249426e+02, -7.378757e+01
8.817917356888e+02, -7.671673e+01
8.827851464351e+02, -7.808893e+01
8.837785571814e+02, -7.643823e+01
8.847719679276e+02, -7.688174e+01
8.857653786739e+02, -7.674300e+01
8.867587894201e+02, -7.597200e+01
8.877522001664e+02, -7.647483e+01
8.887456109126e+02, -7.750191e+01
8.897390216589e+02, -7.695475e+01
8.907324324052e+02, -7.667337e+01
8.917258431514e+02, -7.688793e+01
8.927192538977e+02, -7.651129e+01
8.937126646439e+02, -7.653284e+01
8.947060753902e+02, -7.703192e+01
8.956994861364e+02, -7.762818e+01
8.966928968827e+02, -7.753132e+01
8.976863076289e+02, -7.774877e+01
8.986797183752e+02, -7.828366e+01
8.996731291215e+02, -7.778824e+01
9.006665398677e+02, -7.758602e+01
9.016599506140e+02, -7.778978e+01
9.026533613602e+02, -7.821544e+01
9.036467721065e+02, -7.826396e+01
9.046401828527e+02, -7.891322e+01
9.056335935990e+02, -7.821044e+01
9.066270043453e+02, -7.777584e+01
9.076204150915e+02, -7.760068e+01
9.086138258378e+02, -7.722207e+01
9.096072365840e+02, -7.694987e+01
9.106006473303e+02, -7.753642e+01
9.115940580765e+02, -7.864629e+01
9.125874688228e+02, -7.916763e+01
9.135808795691e+02, -7.967712e+01
9.145742903153e+02, -7.954293e+01
9.155677010616e+02, -7.908228e+01
9.165611118078e+02, -7.897840e+01
9.175545225541e+02, -7.927916e+01
9.185479333003e+02, -7.960087e+01
9.195413440466e+02, -7.933396e+01
9.205347547928e+02, -7.879217e+01
9.215281655391e+02, -7.810803e+01
9.225215762854e+02, -7.779454e+01
9.235149870316e+02, -7.765579e+01
9.245083977779e+02, -7.771419e+01
9.255018085241e+02, -7.748011e+01
9.264952192704e+02, -7.734580e+01
9.274886300166e+02, -7.760696e+01
9.284820407629e+02, -7.802633e+01
9.294754515092e+02, -7.777205e+01
9.304688622554e+02, -7.798401e+01
9.314622730017e+02, -7.850682e+01
9.324556837479e+02, -7.803170e+01
9.334490944942e+02, -7.785152e+01
9.344425052404e+02, -7.778104e+01
9.354359159867e+02, -7.817625e+01
9.364293267330e+02, -7.878345e+01
9.374227374792e+02, -7.888048e+01
9.384161482255e+02, -7.929653e+01
9.394095589717e+02, -7.940129e+01
9.404029697180e+02, -7.866532e+01
9.413963804642e+02, -7.809334e+01
9.423897912105e+02, -7.749063e+01
9.433832019567e+02, -7.719239e+01
9.443766127030e+02, -7.728158e+01
9.453700234493e+02, -7.722065e+01
9.463634341955e+02, -7.740421e+01
9.473568449418e+02, -7.758350e+01
9.483502556880e+02, -7.693200e+01
9.493436664343e+02, -7.550263e+01
9.503370771805e+02, -7.452562e+01
9.513304879268e+02, -7.410534e+01
9.523238986731e+02, -7.414697e+01
9.533173094193e+02, -7.454040e+01
9.543107201656e+02, -7.562562e+01
9.553041309118e+02, -7.674911e+01
9.562975416581e+02, -7.732179e+01
9.572909524043e+02, -7.791328e+01
9.582843631506e+02, -7.821283e+01
9.592777738969e+02, -7.861902e+01
9.602711846431e+02, -7.878830e+01
9.612645953894e+02, -7.874835e+01
9.622580061356e+02, -7.901183e+01
9.632514168819e+02, -7.933601e+01
9.642448276281e+02, -7.952871e+01
9.652382383744e+02, -7.917072e+01
9.662316491206e+02, -7.897446e+01
9.672250598669e+02, -7.860434e+01
9.682184706132e+02, -7.842695e+01
9.692118813594e+02, -7.828064e+01
9.702052921057e+02, -7.843436e+01
9.711987028519e+02, -7.896086e+01
9.721921135982e+02, -7.956922e+01
9.731855243444e+02, -8.036418e+01
9.741789350907e+02, -8.109274e+01
9.751723458370e+02, -8.053713e+01
9.761657565832e+02, -7.967746e+01
9.771591673295e+02, -7.900936e+01
9.781525780757e+02, -7.800944e+01
9.791459888220e+02, -7.755145e+01
9.801393995682e+02, -7.778370e+01
9.811328103145e+02, -7.816333e+01
9.821262210608e+02, -7.791730e+01
9.831196318070e+02, -7.757794e+01
9.841130425533e+02, -7.713401e+01
9.851064532995e+02, -7.715017e+01
9.860998640458e+02, -7.764732e+01
9.870932747920e+02, -7.845230e+01
9.880866855383e+02, -7.865236e+01
9.890800962845e+02, -7.881683e+01
9.900735070308e+02, -7.895366e+01
9.910669177771e+02, -7.928223e+01
9.920603285233e+02, -7.964584e+01
9.930537392696e+02, -7.968969e+01
9.940471500158e+02, -7.905796e+01
9.950405607621e+02, -7.832460e+01
9.960339715083e+02, -7.775604e+01
9.970273822546e+02, -7.785151e+01
9.980207930009e+02, -7.812179e+01
9.990142037471e+02, -7.767679e+01
1.000007614493e+03, -7.701677e+01
